GDEKT;GDENR;GDENAME;VERSION;LINKDOC;LINKDOC_PRESENT;DOWNLOADED_PDF_VALID;MUNICIPALITY_EXISTS;LINK_VALID;METADATA_EQUAL;METADATA_ORIGINAL;METADATA_DOWNLOADEDFILE;HASH_EQUAL;CRAWLED_LINK;CRAWLED_LINK_SAME
AG;4251;Hellikon;20240511;https://oereblex.ag.ch/api/attachments/2172;True;True;True;True;True;creationDate: 2019-04-23 11:23:39, modifcationDate: 2019-04-23 11:23:39, author: None, size: 6624725;creationDate: 2019-04-23 11:23:39, modifcationDate: 2019-04-23 11:23:39, author: None, size: 6624725;True;https://oereblex.ag.ch/api/attachments/2172;True
AG;4252;Kaiseraugst;20240511;https://oereblex.ag.ch/api/attachments/7905;True;True;True;True;True;creationDate: 2020-11-03 12:13:15, modifcationDate: 2020-11-03 12:13:47, author: None, size: 11444506;creationDate: 2020-11-03 12:13:15, modifcationDate: 2020-11-03 12:13:47, author: None, size: 11444506;True;https://oereblex.ag.ch/api/attachments/7905;True
AG;4253;Magden;20240511;https://oereblex.ag.ch/api/attachments/2618;True;True;True;True;True;creationDate: 2019-03-21 08:45:00, modifcationDate: 2019-03-21 10:19:19, author: None, size: 5692925;creationDate: 2019-03-21 08:45:00, modifcationDate: 2019-03-21 10:19:19, author: None, size: 5692925;True;https://oereblex.ag.ch/api/attachments/2618;True
AG;4254;Möhlin;20240511;https://oereblex.ag.ch/api/attachments/1259;True;False;True;False;False;None;None;False;https://oereblex.ag.ch/api/attachments/10145;False
AG;4255;Mumpf;20240511;https://oereblex.ag.ch/api/attachments/2122;True;False;True;False;False;None;None;False;https://oereblex.ag.ch/api/attachments/10470;False
AG;4256;Obermumpf;20240511;https://oereblex.ag.ch/api/attachments/2833;True;True;True;True;True;creationDate: 2019-09-05 11:57:42, modifcationDate: 2019-09-05 11:57:42, author: None, size: 5808583;creationDate: 2019-09-05 11:57:42, modifcationDate: 2019-09-05 11:57:42, author: None, size: 5808583;True;https://oereblex.ag.ch/api/attachments/2833;True
AG;4257;Olsberg;20240511;https://oereblex.ag.ch/api/attachments/2522;True;True;True;True;True;creationDate: 2019-08-22 12:55:09, modifcationDate: 2019-08-22 12:55:09, author: None, size: 6072109;creationDate: 2019-08-22 12:55:09, modifcationDate: 2019-08-22 12:55:09, author: None, size: 6072109;True;https://oereblex.ag.ch/api/attachments/2522;True
AG;4258;Rheinfelden;20240511;https://oereblex.ag.ch/api/attachments/3003;True;False;True;False;False;None;None;False;https://oereblex.ag.ch/api/attachments/10747;False
AG;4259;Schupfart;20240511;https://oereblex.ag.ch/api/attachments/3417;True;True;True;True;True;creationDate: 2019-10-28 11:02:16, modifcationDate: 2019-10-28 12:16:08, author: None, size: 5487691;creationDate: 2019-10-28 11:02:16, modifcationDate: 2019-10-28 12:16:08, author: None, size: 5487691;True;https://oereblex.ag.ch/api/attachments/3417;True
AG;4260;Stein (AG);20240511;https://oereblex.ag.ch/api/attachments/9309;True;True;True;True;True;creationDate: 2023-03-01 08:32:35, modifcationDate: 2023-03-01 12:43:14, author: None, size: 11754770;creationDate: 2023-03-01 08:32:35, modifcationDate: 2023-03-01 12:43:14, author: None, size: 11754770;True;https://oereblex.ag.ch/api/attachments/9309;True
AG;4261;Wallbach;20240511;https://oereblex.ag.ch/api/attachments/4281;True;True;True;True;True;creationDate: 2020-01-14 13:21:04, modifcationDate: 2020-01-14 14:14:08, author: None, size: 7081414;creationDate: 2020-01-14 13:21:04, modifcationDate: 2020-01-14 14:14:08, author: None, size: 7081414;True;https://oereblex.ag.ch/api/attachments/4281;True
AG;4262;Wegenstetten;20240511;https://oereblex.ag.ch/api/attachments/5370;True;True;True;True;True;creationDate: 2020-03-09 05:35:07, modifcationDate: 2020-03-09 05:35:07, author: None, size: 7454144;creationDate: 2020-03-09 05:35:07, modifcationDate: 2020-03-09 05:35:07, author: None, size: 7454144;True;https://oereblex.ag.ch/api/attachments/5370;True
AG;4263;Zeiningen;20240511;https://oereblex.ag.ch/api/attachments/7248;True;True;True;True;True;creationDate: 2020-05-12 05:51:42, modifcationDate: 2020-07-09 06:26:24, author: None, size: 9970975;creationDate: 2020-05-12 05:51:42, modifcationDate: 2020-07-09 06:26:24, author: None, size: 9970975;True;https://oereblex.ag.ch/api/attachments/7248;True
AG;4264;Zuzgen;20240511;https://oereblex.ag.ch/api/attachments/7251;True;False;True;False;False;None;None;False;https://oereblex.ag.ch/api/attachments/10137;False
AG;4271;Aarburg;20240511;https://oereblex.ag.ch/api/attachments/387;True;True;True;True;True;creationDate: 2018-11-22 10:46:47, modifcationDate: 2018-11-22 10:46:47, author: None, size: 18332898;creationDate: 2018-11-22 10:46:47, modifcationDate: 2018-11-22 10:46:47, author: None, size: 18332898;True;https://oereblex.ag.ch/api/attachments/387;True
AG;4273;Bottenwil;20240511;https://oereblex.ag.ch/api/attachments/8458;True;True;True;True;True;creationDate: 2021-09-21 04:48:39, modifcationDate: 2021-09-21 04:51:12, author: None, size: 7269145;creationDate: 2021-09-21 04:48:39, modifcationDate: 2021-09-21 04:51:12, author: None, size: 7269145;True;https://oereblex.ag.ch/api/attachments/8458;True
AG;4274;Brittnau;20240511;https://oereblex.ag.ch/api/attachments/1304;True;True;True;True;True;creationDate: 2019-04-23 14:46:23, modifcationDate: 2019-04-23 14:46:23, author: None, size: 15524195;creationDate: 2019-04-23 14:46:23, modifcationDate: 2019-04-23 14:46:23, author: None, size: 15524195;True;https://oereblex.ag.ch/api/attachments/1304;True
AG;4275;Kirchleerau;20240511;https://oereblex.ag.ch/api/attachments/5702;True;True;True;True;True;creationDate: 2020-03-25 08:58:10, modifcationDate: 2020-03-25 10:35:40, author: None, size: 5628791;creationDate: 2020-03-25 08:58:10, modifcationDate: 2020-03-25 10:35:40, author: None, size: 5628791;True;https://oereblex.ag.ch/api/attachments/5702;True
AG;4276;Kölliken;20240511;https://oereblex.ag.ch/api/attachments/3853;True;True;True;True;True;creationDate: 2019-11-28 13:28:03, modifcationDate: 2019-11-28 14:36:35, author: None, size: 9615292;creationDate: 2019-11-28 13:28:03, modifcationDate: 2019-11-28 14:36:35, author: None, size: 9615292;True;https://oereblex.ag.ch/api/attachments/3853;True
AG;4277;Moosleerau;20240511;https://oereblex.ag.ch/api/attachments/6250;True;True;True;True;True;creationDate: 2020-04-16 05:13:50, modifcationDate: 2020-04-16 08:57:09, author: None, size: 16786707;creationDate: 2020-04-16 05:13:50, modifcationDate: 2020-04-16 08:57:09, author: None, size: 16786707;True;https://oereblex.ag.ch/api/attachments/10396;False
AG;4279;Murgenthal;20240511;https://oereblex.ag.ch/api/attachments/1738;True;True;True;True;True;creationDate: 2019-05-27 05:58:57, modifcationDate: 2019-05-27 05:58:57, author: None, size: 7317210;creationDate: 2019-05-27 05:58:57, modifcationDate: 2019-05-27 05:58:57, author: None, size: 7317210;True;https://oereblex.ag.ch/api/attachments/1738;True
AG;4280;Oftringen;20240511;https://oereblex.ag.ch/api/attachments/6073;True;True;True;True;True;creationDate: 2020-04-07 11:04:22, modifcationDate: 2020-04-08 05:11:34, author: None, size: 9184278;creationDate: 2020-04-07 11:04:22, modifcationDate: 2020-04-08 05:11:34, author: None, size: 9184278;True;https://oereblex.ag.ch/api/attachments/10477;False
AG;4281;Reitnau;20240511;https://oereblex.ag.ch/api/attachments/8368;True;True;True;True;True;creationDate: 2019-06-27 08:20:08, modifcationDate: 2021-07-01 09:45:10, author: None, size: 4107633;creationDate: 2019-06-27 08:20:08, modifcationDate: 2021-07-01 09:45:10, author: None, size: 4107633;True;https://oereblex.ag.ch/api/attachments/8368;True
AG;4282;Rothrist;20240511;https://oereblex.ag.ch/api/attachments/2637;True;True;True;True;True;creationDate: 2019-09-02 13:07:19, modifcationDate: 2019-09-02 13:07:19, author: None, size: 6165377;creationDate: 2019-09-02 13:07:19, modifcationDate: 2019-09-02 13:07:19, author: None, size: 6165377;True;https://oereblex.ag.ch/api/attachments/10490;False
AG;4283;Safenwil;20240511;https://oereblex.ag.ch/api/attachments/5373;True;True;True;True;True;creationDate: 2020-03-09 05:31:02, modifcationDate: 2020-03-09 07:08:36, author: None, size: 6226548;creationDate: 2020-03-09 05:31:02, modifcationDate: 2020-03-09 07:08:36, author: None, size: 6226548;True;https://oereblex.ag.ch/api/attachments/5373;True
AG;4284;Staffelbach;20240511;https://oereblex.ag.ch/api/attachments/3016;True;True;True;True;True;creationDate: 2019-09-16 11:48:55, modifcationDate: 2019-09-16 11:51:10, author: None, size: 6792276;creationDate: 2019-09-16 11:48:55, modifcationDate: 2019-09-16 11:51:10, author: None, size: 6792276;True;https://oereblex.ag.ch/api/attachments/3016;True
AG;4285;Strengelbach;20240511;https://oereblex.ag.ch/api/attachments/4718;True;True;True;True;True;creationDate: 2019-10-28 10:57:30, modifcationDate: 2020-01-29 11:01:50, author: None, size: 2935955;creationDate: 2019-10-28 10:57:30, modifcationDate: 2020-01-29 11:01:50, author: None, size: 2935955;True;https://oereblex.ag.ch/api/attachments/4718;True
AG;4286;Uerkheim;20240511;https://oereblex.ag.ch/api/attachments/6936;True;True;True;True;True;creationDate: 2019-11-28 14:33:22, modifcationDate: 2020-06-03 14:27:49, author: None, size: 10596054;creationDate: 2019-11-28 14:33:22, modifcationDate: 2020-06-03 14:27:49, author: None, size: 10596054;True;https://oereblex.ag.ch/api/attachments/6936;True
AG;4287;Vordemwald;20240511;https://oereblex.ag.ch/api/attachments/7267;True;True;True;True;True;creationDate: 2020-06-16 05:38:41, modifcationDate: 2020-07-09 06:45:20, author: None, size: 8733187;creationDate: 2020-06-16 05:38:41, modifcationDate: 2020-07-09 06:45:20, author: None, size: 8733187;True;https://oereblex.ag.ch/api/attachments/7267;True
AG;4288;Wiliberg;20240511;https://oereblex.ag.ch/api/attachments/4282;True;True;True;True;True;creationDate: 2020-01-14 13:14:46, modifcationDate: 2020-01-14 14:06:22, author: None, size: 3871729;creationDate: 2020-01-14 13:14:46, modifcationDate: 2020-01-14 14:06:22, author: None, size: 3871729;True;https://oereblex.ag.ch/api/attachments/4282;True
AG;4289;Zofingen;20240511;https://oereblex.ag.ch/api/attachments/8260;True;True;True;True;True;creationDate: 2021-05-25 09:16:18, modifcationDate: 2021-05-25 12:01:38, author: None, size: 8592061;creationDate: 2021-05-25 09:16:18, modifcationDate: 2021-05-25 12:01:38, author: None, size: 8592061;True;https://oereblex.ag.ch/api/attachments/8260;True
AG;4303;Böttstein;20240511;https://oereblex.ag.ch/api/attachments/7914;True;True;True;True;True;creationDate: 2020-11-04 11:16:11, modifcationDate: 2020-11-04 11:16:59, author: None, size: 15489152;creationDate: 2020-11-04 11:16:11, modifcationDate: 2020-11-04 11:16:59, author: None, size: 15489152;True;https://oereblex.ag.ch/api/attachments/7914;True
AG;4304;Döttingen;20240511;https://oereblex.ag.ch/api/attachments/2178;True;True;True;True;True;creationDate: 2019-07-01 09:23:09, modifcationDate: 2019-07-01 09:23:09, author: None, size: 6975813;creationDate: 2019-07-01 09:23:09, modifcationDate: 2019-07-01 09:23:09, author: None, size: 6975813;True;https://oereblex.ag.ch/api/attachments/10786;False
AG;4305;Endingen;20240511;https://oereblex.ag.ch/api/attachments/8841;True;True;True;True;True;creationDate: 2022-08-09 08:37:20, modifcationDate: 2022-08-09 09:02:28, author: None, size: 7717140;creationDate: 2022-08-09 08:37:20, modifcationDate: 2022-08-09 09:02:28, author: None, size: 7717140;True;https://oereblex.ag.ch/api/attachments/8841;True
AG;4306;Fisibach;20240511;https://oereblex.ag.ch/api/attachments/8377;True;True;True;True;True;creationDate: 2021-07-06 05:45:28, modifcationDate: 2021-07-06 06:51:00, author: None, size: 4390047;creationDate: 2021-07-06 05:45:28, modifcationDate: 2021-07-06 06:51:00, author: None, size: 4390047;True;https://oereblex.ag.ch/api/attachments/8377;True
AG;4307;Full-Reuenthal;20240511;https://oereblex.ag.ch/api/attachments/9395;True;True;True;True;True;creationDate: 2019-08-22 12:46:32, modifcationDate: 2023-04-12 06:54:14, author: None, size: 5788527;creationDate: 2019-08-22 12:46:32, modifcationDate: 2023-04-12 06:54:14, author: None, size: 5788527;True;https://oereblex.ag.ch/api/attachments/9395;True
AG;4309;Klingnau;20240511;https://oereblex.ag.ch/api/attachments/7521;True;True;True;True;True;creationDate: 2019-10-28 10:50:19, modifcationDate: 2020-07-20 13:35:36, author: None, size: 10029300;creationDate: 2019-10-28 10:50:19, modifcationDate: 2020-07-20 13:35:36, author: None, size: 10029300;True;https://oereblex.ag.ch/api/attachments/7521;True
AG;4310;Koblenz;20240511;https://oereblex.ag.ch/api/attachments/3439;True;True;True;True;True;creationDate: 2019-10-28 10:47:05, modifcationDate: 2019-10-28 10:47:05, author: None, size: 5909081;creationDate: 2019-10-28 10:47:05, modifcationDate: 2019-10-28 10:47:05, author: None, size: 5909081;True;https://oereblex.ag.ch/api/attachments/3439;True
AG;4311;Leibstadt;20240511;https://oereblex.ag.ch/api/attachments/7829;True;True;True;True;True;creationDate: 2020-09-15 06:21:06, modifcationDate: 2020-09-15 08:46:44, author: None, size: 8735999;creationDate: 2020-09-15 06:21:06, modifcationDate: 2020-09-15 08:46:44, author: None, size: 8735999;True;https://oereblex.ag.ch/api/attachments/7829;True
AG;4312;Lengnau (AG);20240511;https://oereblex.ag.ch/api/attachments/3881;True;True;True;True;True;creationDate: 2019-11-28 14:02:22, modifcationDate: 2019-11-28 14:02:22, author: None, size: 8582076;creationDate: 2019-11-28 14:02:22, modifcationDate: 2019-11-28 14:02:22, author: None, size: 8582076;True;https://oereblex.ag.ch/api/attachments/3881;True
AG;4313;Leuggern;20240511;https://oereblex.ag.ch/api/attachments/4288;True;True;True;True;True;creationDate: 2020-01-14 13:00:49, modifcationDate: 2020-01-14 14:03:25, author: None, size: 5632816;creationDate: 2020-01-14 13:00:49, modifcationDate: 2020-01-14 14:03:25, author: None, size: 5632816;True;https://oereblex.ag.ch/api/attachments/4288;True
AG;4314;Mellikon;20240511;https://oereblex.ag.ch/api/attachments/4717;True;False;True;False;False;None;None;False;https://oereblex.ag.ch/api/attachments/10127;False
AG;4318;Schneisingen;20240511;https://oereblex.ag.ch/api/attachments/5042;True;True;True;True;True;creationDate: 2020-02-12 12:58:29, modifcationDate: 2020-02-12 13:32:26, author: None, size: 8236046;creationDate: 2020-02-12 12:58:29, modifcationDate: 2020-02-12 13:32:26, author: None, size: 8236046;True;https://oereblex.ag.ch/api/attachments/5042;True
AG;4319;Siglistorf;20240511;https://oereblex.ag.ch/api/attachments/5714;True;True;True;True;True;creationDate: 2020-03-25 10:50:39, modifcationDate: 2020-03-25 10:55:46, author: None, size: 6537073;creationDate: 2020-03-25 10:50:39, modifcationDate: 2020-03-25 10:55:46, author: None, size: 6537073;True;https://oereblex.ag.ch/api/attachments/10710;False
AG;4320;Tegerfelden;20240511;https://oereblex.ag.ch/api/attachments/5715;True;True;True;True;True;creationDate: 2020-03-25 10:43:53, modifcationDate: 2020-03-25 10:47:01, author: None, size: 8509075;creationDate: 2020-03-25 10:43:53, modifcationDate: 2020-03-25 10:47:01, author: None, size: 8509075;True;https://oereblex.ag.ch/api/attachments/5715;True
AG;4324;Zurzach;;https://oereblex.ag.ch/api/attachments/8739;True;True;True;True;False;None;None;False;https://oereblex.ag.ch/api/attachments/8739;True
TG;4401;Arbon;20240511;https://www.arbon.ch/public/upload/assets/673/08.01%20Baureglement.pdf?fp=1686658899219;True;False;True;False;False;None;None;False;;False
TG;4406;Dozwil;20240511;https://www.dozwil.ch/documents/online-schalter/baureglement-2019.pdf;True;True;True;True;True;creationDate: 2019-08-19 11:48:29, modifcationDate: 2019-08-19 11:48:29, author: Reto Holderegger, size: 356230;creationDate: 2019-08-19 11:48:29, modifcationDate: 2019-08-19 11:48:29, author: Reto Holderegger, size: 356230;True;;False
TG;4411;Egnach;20240511;https://www.egnach.ch/_docn/2458075/2_Baureglement_2020.pdf;True;True;True;True;True;creationDate: 2019-12-16 16:58:31, modifcationDate: 2020-02-13 13:13:41, author: None, size: 264135;creationDate: 2019-12-16 16:58:31, modifcationDate: 2020-02-13 13:13:41, author: None, size: 264135;True;;False
TG;4416;Hefenhofen;20240511;https://www.hefenhofen.ch/fileadmin/hefenhofen/Onlineschalter/Bauverwaltung/Baureglement_2022.pdf;True;True;True;True;True;creationDate: 2022-08-16 05:56:09, modifcationDate: 2022-08-16 05:56:09, author: None, size: 243151;creationDate: 2022-08-16 05:56:09, modifcationDate: 2022-08-16 05:56:09, author: None, size: 243151;True;;False
TG;4421;Horn;20240511;https://www.horn.ch/_docn/3387466/Baureglement_ab_01.01.2022.pdf;True;True;True;True;True;creationDate: 2021-11-10 12:57:53, modifcationDate: 2021-11-10 12:57:53, author: Jon Gaudenz, size: 377951;creationDate: 2021-11-10 12:57:53, modifcationDate: 2021-11-10 12:57:53, author: Jon Gaudenz, size: 377951;True;;False
TG;4426;Kesswil;20240511;https://www.kesswil.ch/var_dat/var_doc/2.1%20Baureglement%202021%20Inkraftsetzung.pdf;True;True;True;True;True;creationDate: 2021-08-16 13:35:28, modifcationDate: 2021-08-30 06:03:37, author: None, size: 224724;creationDate: 2021-08-16 13:35:28, modifcationDate: 2021-08-30 06:03:37, author: None, size: 224724;True;;False
TG;4431;Roggwil (TG);20240511;https://roggwil-tg.ch/_openfile/php/download.php?fileId=494_skqD7o;True;False;True;False;False;None;None;False;;False
TG;4436;Romanshorn;20240511;https://www.romanshorn.ch/public/upload/assets/461/Baureglement%C2%A02001%2C%20mit%20%C3%84nderungen.pdf?fp=1538654737085;True;True;True;True;True;creationDate: 2018-01-08 07:34:32, modifcationDate: 2018-01-08 07:38:10, author: Isabell Bucher, size: 287250;creationDate: 2018-01-08 07:34:32, modifcationDate: 2018-01-08 07:38:10, author: Isabell Bucher, size: 287250;True;;False
TG;4441;Salmsach;20240511;https://www.salmsach.ch/_docn/4583443/Baureglement.pdf;True;True;True;True;True;creationDate: 2023-07-03 09:49:14, modifcationDate: 2023-07-03 09:49:14, author: None, size: 259332;creationDate: 2023-07-03 09:49:14, modifcationDate: 2023-07-03 09:49:14, author: None, size: 259332;True;;False
TG;4446;Sommeri;20240511;https://www.sommeri.ch/Verwaltung/Reglemente/Baureglement2015.pdf;True;False;True;False;False;None;None;False;;False
TG;4451;Uttwil;20240511;https://www.uttwil.ch/public/upload/assets/1023/Baureglement%20mit%20Anhang.pdf?fp=1614604651795;True;True;True;True;False;creationDate: None, modifcationDate: None, author: None, size: 7179719;creationDate: None, modifcationDate: None, author: None, size: 7179719;True;;False
TG;4461;Amriswil;20240511;https://www.amriswil.ch/_docn/3260894/Baureglement_2020.pdf;True;True;True;True;True;creationDate: 2021-08-12 05:36:35, modifcationDate: 2021-08-12 05:36:35, author: Roland Huser, size: 230823;creationDate: 2021-08-12 05:36:35, modifcationDate: 2021-08-12 05:36:35, author: Roland Huser, size: 230823;True;;False
TG;4471;Bischofszell;20240511;https://bischofszell.tlex.ch/frontend/structured_documents/79/download_pdf_file_and_annex.pdf;True;True;True;True;False;creationDate: 2023-03-16 13:53:25, modifcationDate: 2023-03-16 13:53:25, author: None, size: 1558850;creationDate: 2024-08-05 09:11:50, modifcationDate: 2024-08-05 09:11:50, author: None, size: 1815863;False;;False
TG;4476;Erlen;20240511;https://www.erlen.ch/_docn/3522785/230_03_RG_Baureglement.pdf;True;True;True;True;True;creationDate: 2021-05-11 06:27:03, modifcationDate: 2021-05-11 06:27:03, author: Patrick Sempach, size: 257005;creationDate: 2021-05-11 06:27:03, modifcationDate: 2021-05-11 06:27:03, author: Patrick Sempach, size: 257005;True;;False
TG;4486;Hauptwil-Gottshaus;20240511;https://www.hauptwil-gottshaus.ch/fileadmin/hauptwil-gottshaus/30_verwaltung/60_onlineschalter/10_bauverwaltung/Baureglement_inkl._Anhang2023.pdf;True;True;True;True;True;creationDate: 2022-12-13 13:42:26, modifcationDate: 2022-12-13 13:44:30, author: None, size: 856001;creationDate: 2022-12-13 13:42:26, modifcationDate: 2022-12-13 13:44:30, author: None, size: 856001;True;;False
TG;4495;Hohentannen;20240511;https://www.hohentannen.ch/userdata/onlineschalter/bauverwaltung/neues-baureglement-2012.pdf;True;True;True;True;True;creationDate: 2012-10-30 06:42:41, modifcationDate: 2012-10-30 06:42:41, author: binzi, size: 812237;creationDate: 2012-10-30 06:42:41, modifcationDate: 2012-10-30 06:42:41, author: binzi, size: 812237;True;;False
TG;4501;Kradolf-Schönenberg;20240511;https://kradolf-schoenenberg.ch/?jet_download=9200;True;True;True;True;True;creationDate: 2021-09-01 12:54:56, modifcationDate: 2021-09-01 12:54:56, author: None, size: 260115;creationDate: 2021-09-01 12:54:56, modifcationDate: 2021-09-01 12:54:56, author: None, size: 260115;True;;False
TG;4506;Sulgen;20240511;https://www.sulgen.ch/public/upload/assets/1180/Baureglement_2020.pdf?fp=1624270582964;True;True;True;True;True;creationDate: 2020-09-29 14:41:53, modifcationDate: 2020-09-29 14:46:31, author: BB, size: 435117;creationDate: 2020-09-29 14:41:53, modifcationDate: 2020-09-29 14:46:31, author: BB, size: 435117;True;;False
TG;4511;Zihlschlacht-Sitterdorf;20240511;https://www.zihlschlacht-sitterdorf.ch/public/upload/assets/588/Baureglement_2020.pdf?fp=1602593074361;True;True;True;True;True;creationDate: 2020-08-19 06:57:13, modifcationDate: 2020-08-19 06:57:13, author: None, size: 489013;creationDate: 2020-08-19 06:57:13, modifcationDate: 2020-08-19 06:57:13, author: None, size: 489013;True;;False
TG;4536;Basadingen-Schlattingen;20240511;https://www.basadingen-schlattingen.ch/public/upload/assets/97/BauR_Basadingen_Schlattingen_01.07.2019.pdf?fp=1566818462397;True;True;True;True;True;creationDate: 2019-07-22 06:24:10, modifcationDate: 2019-08-05 05:56:08, author: Konradin Winzeler, size: 559315;creationDate: 2019-07-22 06:24:10, modifcationDate: 2019-08-05 05:56:08, author: Konradin Winzeler, size: 559315;True;;False
TG;4545;Diessenhofen;20240511;https://www.diessenhofen.ch/public/upload/assets/1463/700%20Baureglement%20Ausgabe%20Maerz%202021.pdf?fp=3;True;True;True;True;True;creationDate: 2021-03-18 13:51:38, modifcationDate: 2021-03-18 13:52:14, author: None, size: 343393;creationDate: 2021-03-18 13:51:38, modifcationDate: 2021-03-18 13:52:14, author: None, size: 343393;True;;False
TG;4546;Schlatt (TG);20240511;https://www.schlatt.ch/public/upload/assets/224/Baureglement_2018.pdf?fp=1558605884155;True;True;True;True;True;creationDate: 2019-03-01 07:09:54, modifcationDate: 2019-03-01 07:09:54, author: Umsprung GmbH, size: 592349;creationDate: 2019-03-01 07:09:54, modifcationDate: 2019-03-01 07:09:54, author: Umsprung GmbH, size: 592349;True;;False
TG;4551;Aadorf;20240511;https://www.aadorf.ch/public/upload/assets/459/2019.02.20_Baureglement.pdf?fp=1605511927955;True;False;True;False;False;None;None;False;;False
TG;4561;Felben-Wellhausen;20240511;https://www.felben-wellhausen.ch/public/upload/assets/367/Baureglement_.pdf?fp=1548423544634;True;True;True;True;True;creationDate: 2018-07-11 06:18:10, modifcationDate: 2018-07-11 06:18:10, author: Francesco Rinaldo, size: 608258;creationDate: 2018-07-11 06:18:10, modifcationDate: 2018-07-11 06:18:10, author: Francesco Rinaldo, size: 608258;True;;False
TG;4566;Frauenfeld;20240511;https://frauenfeld.tlex.ch/frontend/versions/231/download_pdf_file?locale=de;True;True;True;True;False;creationDate: 2023-08-03 13:54:46, modifcationDate: None, author: None, size: 1017341;creationDate: 2024-10-22 06:33:15, modifcationDate: None, author: None, size: 1049711;False;;False
TG;4571;Gachnang;20240511;https://www.gachnang.ch/public/upload/assets/318/Baureglement_2018.pdf?fp=1575376878775;True;True;True;True;True;creationDate: 2018-12-17 13:32:49, modifcationDate: 2018-12-17 13:32:49, author: Francesco Rinaldo, size: 597119;creationDate: 2018-12-17 13:32:49, modifcationDate: 2018-12-17 13:32:49, author: Francesco Rinaldo, size: 597119;True;;False
TG;4590;Hüttlingen;20240511;https://www.huettlingen.ch/public/upload/assets/90/BauR_200225.pdf?fp=1664783409570;True;True;True;True;True;creationDate: 2020-02-26 09:20:35, modifcationDate: 2020-02-26 09:20:35, author: None, size: 1572277;creationDate: 2020-02-26 09:20:35, modifcationDate: 2020-02-26 09:20:35, author: None, size: 1572277;True;;False
TG;4591;Matzingen;20240511;https://www.matzingen.ch/public/upload/assets/1692/Baureglement_Matzingen_2021.pdf?fp=1633504000616;True;True;True;True;True;creationDate: 2021-10-06 06:35:07, modifcationDate: 2021-10-06 06:35:07, author: None, size: 4914631;creationDate: 2021-10-06 06:35:07, modifcationDate: 2021-10-06 06:35:07, author: None, size: 4914631;True;;False
TG;4601;Neunforn;20240511;https://www.neunforn.ch/wp-content/uploads/2020/03/BauR-Neunforn-2018-3_2020.pdf;True;True;True;True;True;creationDate: 2020-03-30 10:16:18, modifcationDate: 2020-03-30 11:18:07, author: , size: 319548;creationDate: 2020-03-30 10:16:18, modifcationDate: 2020-03-30 11:18:07, author: , size: 319548;True;;False
TG;4606;Stettfurt;20240511;https://www.stettfurt.ch/public/upload/assets/710/Baureglement.pdf?fp=1653988240384;True;True;True;True;True;creationDate: 2022-05-31 08:33:13, modifcationDate: 2022-05-31 08:33:13, author: Brugger Christoph, size: 655748;creationDate: 2022-05-31 08:33:13, modifcationDate: 2022-05-31 08:33:13, author: Brugger Christoph, size: 655748;True;;False
TG;4611;Thundorf;20240511;https://www.thundorf.ch/_docn/2296964/BauR_Thundorf-3.2-2017.06.06_171127.pdf;True;True;True;True;True;creationDate: 2017-11-27 07:30:08, modifcationDate: 2017-11-27 07:30:08, author: Brugger Christoph, size: 1065296;creationDate: 2017-11-27 07:30:08, modifcationDate: 2017-11-27 07:30:08, author: Brugger Christoph, size: 1065296;True;;False
TG;4616;Uesslingen-Buch;20240511;https://www.uesslingen-buch.ch/public/upload/assets/2314/Baureglement.pdf?fp=2;True;True;True;True;True;creationDate: 2022-02-01 13:22:54, modifcationDate: 2022-02-01 13:22:54, author: , size: 1041865;creationDate: 2022-02-01 13:22:54, modifcationDate: 2022-02-01 13:22:54, author: , size: 1041865;True;;False
TG;4621;Warth-Weiningen;20240511;https://www.warth-weiningen.ch/public/upload/assets/603/NeuesBaureglement011018.pdf?fp=1614860981072;True;True;True;True;True;creationDate: 2018-09-18 07:01:10, modifcationDate: 2018-09-18 07:01:10, author: Brugger Christoph, size: 1294793;creationDate: 2018-09-18 07:01:10, modifcationDate: 2018-09-18 07:01:10, author: Brugger Christoph, size: 1294793;True;;False
TG;4641;Altnau;20240511;https://www.altnau.ch/system/files?file=download/Baureglement_2.pdf;True;False;True;False;False;None;None;False;;False
TG;4643;Bottighofen;20240511;https://www.bottighofen.ch/_docn/3138284/Baureglement_Inkraftsetzung_per_1.07.2021.pdf;True;True;True;True;True;creationDate: 2021-05-26 05:34:21, modifcationDate: 2021-05-27 09:37:04, author: Markus Dauwalder, size: 442239;creationDate: 2021-05-26 05:34:21, modifcationDate: 2021-05-27 09:37:04, author: Markus Dauwalder, size: 442239;True;;False
TG;4646;Ermatingen;20240511;https://www.ermatingen.ch/public/upload/assets/640/Baureglement%202004.pdf?fp=1525434220950;True;True;True;True;True;creationDate: 2009-07-20 08:07:46, modifcationDate: 2009-07-20 08:07:46, author: pluet, size: 815755;creationDate: 2009-07-20 08:07:46, modifcationDate: 2009-07-20 08:07:46, author: pluet, size: 815755;True;;False
TG;4651;Gottlieben;20240511;https://www.gottlieben.ch/public/upload/assets/417/Baureglement.pdf?fp=3;True;True;True;True;True;creationDate: 2020-10-20 13:25:58, modifcationDate: 2020-10-26 09:26:10, author: None, size: 257508;creationDate: 2020-10-20 13:25:58, modifcationDate: 2020-10-26 09:26:10, author: None, size: 257508;True;;False
