GDEKT;GDENR;GDENAME;Version;Link_Dok_RIS;Link_Dok_Present;downloadedPdfDocumentValid;MunicipalityExists;LinkValid;MetaDataDateEqual;MetaDataOriginal;MetaDataDownloadedFile;HashEqual;CrawledLink;CrawledLinkSameAsRISLink;;;
AG;4030;Killwangen;;https://oereblex.ag.ch/api/attachments/2200;True;True;True;True;False;None;None;False;https://oereblex.ag.ch/api/attachments/2200;True;;;
AG;4031;Künten;;https://oereblex.ag.ch/api/attachments/4728;True;True;True;True;False;None;None;False;https://oereblex.ag.ch/api/attachments/4728;True;;;
AG;4032;Mägenwil;;https://oereblex.ag.ch/api/attachments/2913;True;True;True;True;False;None;None;False;https://oereblex.ag.ch/api/attachments/2913;True;;;
AG;4033;Mellingen;;https://oereblex.ag.ch/api/attachments/4662;True;True;True;True;False;None;None;False;https://oereblex.ag.ch/api/attachments/4662;True;;;
AG;4034;Neuenhof;;https://oereblex.ag.ch/api/attachments/846;True;True;True;True;False;None;None;False;https://oereblex.ag.ch/api/attachments/846;True;;;
AG;4035;Niederrohrdorf;;https://oereblex.ag.ch/api/attachments/9009;True;False;True;False;False;None;None;False;https://oereblex.ag.ch/api/attachments/10244;False;;;
AG;4037;Oberrohrdorf;;https://oereblex.ag.ch/api/attachments/7143;True;True;True;True;False;None;None;False;https://oereblex.ag.ch/api/attachments/7143;True;;;
AG;4038;Obersiggenthal;;https://oereblex.ag.ch/api/attachments/5356;True;True;True;True;False;None;None;False;https://oereblex.ag.ch/api/attachments/5356;True;;;
AG;4039;Remetschwil;;https://oereblex.ag.ch/api/attachments/6393;True;True;True;True;False;None;None;False;https://oereblex.ag.ch/api/attachments/6393;True;;;
AG;4040;Spreitenbach;;https://oereblex.ag.ch/api/attachments/8723;True;True;True;True;False;None;None;False;https://oereblex.ag.ch/api/attachments/8723;True;;;
AG;4041;Stetten (AG);;https://oereblex.ag.ch/api/attachments/9362;True;True;True;True;False;None;None;False;https://oereblex.ag.ch/api/attachments/9362;True;;;
AG;4042;Turgi;;https://oereblex.ag.ch/api/attachments/9719;True;False;False;False;False;None;None;False;;False;;;
AG;4044;Untersiggenthal;;https://oereblex.ag.ch/api/attachments/9715;True;True;True;True;False;None;None;False;https://oereblex.ag.ch/api/attachments/9715;True;;;
AG;4045;Wettingen;;https://oereblex.ag.ch/api/attachments/8250;True;True;True;True;False;None;None;False;https://oereblex.ag.ch/api/attachments/8250;True;;;
AG;4046;Wohlenschwil;;https://oereblex.ag.ch/api/attachments/4778;True;False;True;False;False;None;None;False;https://oereblex.ag.ch/api/attachments/10669;False;;;
AG;4047;Würenlingen;;https://oereblex.ag.ch/api/attachments/388;True;True;True;True;False;None;None;False;https://oereblex.ag.ch/api/attachments/388;True;;;
AG;4048;Würenlos;;https://oereblex.ag.ch/api/attachments/4190;True;True;True;True;False;None;None;False;https://oereblex.ag.ch/api/attachments/4190;True;;;
AG;4049;Ehrendingen;;https://oereblex.ag.ch/api/attachments/5700;True;True;True;True;False;None;None;False;https://oereblex.ag.ch/api/attachments/5700;True;;;
AG;4061;Arni (AG);;https://oereblex.ag.ch/api/attachments/2799;True;True;True;True;False;None;None;False;https://oereblex.ag.ch/api/attachments/2799;True;;;
AG;4062;Berikon;;https://oereblex.ag.ch/api/attachments/1272;True;True;True;True;False;None;None;False;https://oereblex.ag.ch/api/attachments/1272;True;;;
AG;4063;Bremgarten (AG);;https://oereblex.ag.ch/api/attachments/4729;True;True;True;True;False;None;None;False;https://oereblex.ag.ch/api/attachments/4729;True;;;
AG;4064;Büttikon;;https://oereblex.ag.ch/api/attachments/1674;True;True;True;True;False;None;None;False;https://oereblex.ag.ch/api/attachments/1674;True;;;
AG;4065;Dottikon;;https://oereblex.ag.ch/api/attachments/2073;True;True;True;True;False;None;None;False;https://oereblex.ag.ch/api/attachments/2073;True;;;
AG;4066;Eggenwil;;https://oereblex.ag.ch/api/attachments/5926;True;True;True;True;False;None;None;False;https://oereblex.ag.ch/api/attachments/5926;True;;;
AG;4067;Fischbach-Göslikon;;https://oereblex.ag.ch/api/attachments/6363;True;True;True;True;False;None;None;False;https://oereblex.ag.ch/api/attachments/9794;False;;;
AG;4068;Hägglingen;;https://oereblex.ag.ch/api/attachments/2226;True;True;True;True;False;None;None;False;https://oereblex.ag.ch/api/attachments/2226;True;;;
AG;4071;Jonen;;https://oereblex.ag.ch/api/attachments/6364;True;True;True;True;False;None;None;False;https://oereblex.ag.ch/api/attachments/10254;False;;;
AG;4072;Niederwil (AG);;https://oereblex.ag.ch/api/attachments/3061;True;True;True;True;False;None;None;False;https://oereblex.ag.ch/api/attachments/3061;True;;;
AG;4073;Oberlunkhofen;;https://oereblex.ag.ch/api/attachments/3407;True;True;True;True;False;None;None;False;https://oereblex.ag.ch/api/attachments/3407;True;;;
AG;4074;Oberwil-Lieli;;https://oereblex.ag.ch/api/attachments/8495;True;True;True;True;False;None;None;False;https://oereblex.ag.ch/api/attachments/8495;True;;;
AG;4075;Rudolfstetten-Friedlisberg;;https://oereblex.ag.ch/api/attachments/9744;True;True;True;True;False;None;None;False;https://oereblex.ag.ch/api/attachments/9744;True;;;
AG;4076;Sarmenstorf;;https://oereblex.ag.ch/api/attachments/8452;True;True;True;True;False;None;None;False;https://oereblex.ag.ch/api/attachments/8452;True;;;
AG;4077;Tägerig;;https://oereblex.ag.ch/api/attachments/3977;True;True;True;True;False;None;None;False;https://oereblex.ag.ch/api/attachments/3977;True;;;
AG;4078;Uezwil;;https://oereblex.ag.ch/api/attachments/9767;True;True;True;True;False;None;None;False;https://oereblex.ag.ch/api/attachments/9767;True;;;
AG;4079;Unterlunkhofen;;https://oereblex.ag.ch/api/attachments/4214;True;True;True;True;False;None;None;False;https://oereblex.ag.ch/api/attachments/4214;True;;;
AG;4080;Villmergen;;https://oereblex.ag.ch/api/attachments/9179;True;True;True;True;False;None;None;False;https://oereblex.ag.ch/api/attachments/9179;True;;;
AG;4081;Widen;;https://oereblex.ag.ch/api/attachments/4230;True;True;True;True;False;None;None;False;https://oereblex.ag.ch/api/attachments/4230;True;;;
AG;4082;Wohlen (AG);;https://oereblex.ag.ch/api/attachments/8083;True;False;True;False;False;None;None;False;https://oereblex.ag.ch/api/attachments/10418;False;;;
AG;4083;Zufikon;;https://oereblex.ag.ch/api/attachments/8890;True;True;True;True;False;None;None;False;https://oereblex.ag.ch/api/attachments/8890;True;;;
AG;4084;Islisberg;;https://oereblex.ag.ch/api/attachments/5493;True;True;True;True;False;None;None;False;https://oereblex.ag.ch/api/attachments/5493;True;;;
AG;4091;Auenstein;;https://oereblex.ag.ch/api/attachments/1157;True;True;True;True;False;None;None;False;https://oereblex.ag.ch/api/attachments/10666;False;;;
AG;4092;Birr;;https://oereblex.ag.ch/api/attachments/7735;True;True;True;True;False;None;None;False;https://oereblex.ag.ch/api/attachments/7735;True;;;
AG;4093;Birrhard;;https://oereblex.ag.ch/api/attachments/1692;True;True;True;True;False;None;None;False;https://oereblex.ag.ch/api/attachments/1692;True;;;
AG;4095;Brugg;;https://oereblex.ag.ch/api/attachments/8892;True;True;True;True;False;None;None;False;https://oereblex.ag.ch/api/attachments/10420;False;;;
AG;4099;Habsburg;;https://oereblex.ag.ch/api/attachments/7072;True;True;True;True;False;None;None;False;https://oereblex.ag.ch/api/attachments/7072;True;;;
AG;4100;Hausen (AG);;https://oereblex.ag.ch/api/attachments/3820;True;True;True;True;False;None;None;False;https://oereblex.ag.ch/api/attachments/10501;False;;;
AG;4104;Lupfig;;https://oereblex.ag.ch/api/attachments/9711;True;True;True;True;False;None;None;False;https://oereblex.ag.ch/api/attachments/9711;True;;;
AG;4105;Mandach;;https://oereblex.ag.ch/api/attachments/2887;True;True;True;True;False;None;None;False;https://oereblex.ag.ch/api/attachments/2887;True;;;
AG;4106;Mönthal;;https://oereblex.ag.ch/api/attachments/8064;True;True;True;True;False;None;None;False;https://oereblex.ag.ch/api/attachments/8064;True;;;
AG;4107;Mülligen;;https://oereblex.ag.ch/api/attachments/6309;True;True;True;True;False;None;None;False;https://oereblex.ag.ch/api/attachments/6309;True;;;
AG;4110;Remigen;;https://oereblex.ag.ch/api/attachments/3751;True;True;True;True;False;None;None;False;https://oereblex.ag.ch/api/attachments/3751;True;;;
AG;4111;Riniken;;https://oereblex.ag.ch/api/attachments/8095;True;True;True;True;False;None;None;False;https://oereblex.ag.ch/api/attachments/8095;True;;;
AG;4112;Rüfenach;;https://oereblex.ag.ch/api/attachments/3752;True;True;True;True;False;None;None;False;https://oereblex.ag.ch/api/attachments/3752;True;;;
AG;4117;Thalheim (AG);;https://oereblex.ag.ch/api/attachments/4238;True;True;True;True;False;None;None;False;https://oereblex.ag.ch/api/attachments/4238;True;;;
AG;4120;Veltheim (AG);;https://oereblex.ag.ch/api/attachments/9305;True;True;True;True;False;None;None;False;https://oereblex.ag.ch/api/attachments/9305;True;;;
AG;4121;Villigen;;https://oereblex.ag.ch/api/attachments/7137;True;True;True;True;False;None;None;False;https://oereblex.ag.ch/api/attachments/7137;True;;;
AG;4122;Villnachern;;https://oereblex.ag.ch/api/attachments/7812;True;True;True;True;False;None;None;False;https://oereblex.ag.ch/api/attachments/7812;True;;;
AG;4123;Windisch;;https://oereblex.ag.ch/api/attachments/7508;True;True;True;True;False;None;None;False;https://oereblex.ag.ch/api/attachments/7508;True;;;
AG;4124;Bözberg;;https://oereblex.ag.ch/api/attachments/5333;True;True;True;True;False;None;None;False;https://oereblex.ag.ch/api/attachments/5333;True;;;
AG;4125;Schinznach;;https://oereblex.ag.ch/api/attachments/19;True;True;True;True;False;None;None;False;https://oereblex.ag.ch/api/attachments/19;True;;;
AG;4131;Beinwil am See;;https://oereblex.ag.ch/api/attachments/9241;True;True;True;True;False;None;None;False;https://oereblex.ag.ch/api/attachments/9241;True;;;
AG;4132;Birrwil;;https://oereblex.ag.ch/api/attachments/1263;True;True;True;True;False;None;None;False;https://oereblex.ag.ch/api/attachments/1263;True;;;
AG;4134;Dürrenäsch;;https://oereblex.ag.ch/api/attachments/9332;True;True;True;True;False;None;None;False;https://oereblex.ag.ch/api/attachments/9332;True;;;
AG;4135;Gontenschwil;;https://oereblex.ag.ch/api/attachments/9405;True;True;True;True;False;None;None;False;https://oereblex.ag.ch/api/attachments/9405;True;;;
AG;4136;Holziken;;https://oereblex.ag.ch/api/attachments/6251;True;True;True;True;False;None;None;False;https://oereblex.ag.ch/api/attachments/6251;True;;;
AG;4137;Leimbach (AG);;https://oereblex.ag.ch/api/attachments/838;True;True;True;True;False;None;None;False;https://oereblex.ag.ch/api/attachments/838;True;;;
AG;4138;Leutwil;;https://oereblex.ag.ch/api/attachments/8067;True;True;True;True;False;None;None;False;https://oereblex.ag.ch/api/attachments/8067;True;;;
AG;4139;Menziken;;https://oereblex.ag.ch/api/attachments/7257;True;True;True;True;False;None;None;False;https://oereblex.ag.ch/api/attachments/7257;True;;;
AG;4140;Oberkulm;;https://oereblex.ag.ch/api/attachments/5905;True;True;True;True;False;None;None;False;https://oereblex.ag.ch/api/attachments/5905;True;;;
AG;4141;Reinach (AG);;https://oereblex.ag.ch/api/attachments/2775;True;True;True;True;False;None;None;False;https://oereblex.ag.ch/api/attachments/2775;True;;;
AG;4142;Schlossrued;;https://oereblex.ag.ch/api/attachments/1693;True;True;True;True;False;None;None;False;https://oereblex.ag.ch/api/attachments/1693;True;;;
AG;4143;Schmiedrued;;https://oereblex.ag.ch/api/attachments/2160;True;True;True;True;False;None;None;False;https://oereblex.ag.ch/api/attachments/2160;True;;;
AG;4144;Schöftland;;https://oereblex.ag.ch/api/attachments/7268;True;True;True;True;False;None;None;False;https://oereblex.ag.ch/api/attachments/7268;True;;;
AG;4145;Teufenthal (AG);;https://oereblex.ag.ch/api/attachments/2269;True;True;True;True;False;None;None;False;https://oereblex.ag.ch/api/attachments/2269;True;;;
AG;4146;Unterkulm;;https://oereblex.ag.ch/api/attachments/7259;True;True;True;True;False;None;None;False;https://oereblex.ag.ch/api/attachments/7259;True;;;
AG;4147;Zetzwil;;https://oereblex.ag.ch/api/attachments/8658;True;True;True;True;False;None;None;False;https://oereblex.ag.ch/api/attachments/8658;True;;;
AG;4161;Eiken;;https://oereblex.ag.ch/api/attachments/7925;True;False;True;False;False;None;None;False;https://oereblex.ag.ch/api/attachments/10796;False;;;
AG;4163;Frick;;https://oereblex.ag.ch/api/attachments/1273;True;True;True;True;False;None;None;False;https://oereblex.ag.ch/api/attachments/1273;True;;;
AG;4164;Gansingen;;https://oereblex.ag.ch/api/attachments/2040;True;True;True;True;False;None;None;False;https://oereblex.ag.ch/api/attachments/2040;True;;;
AG;4165;Gipf-Oberfrick;;https://oereblex.ag.ch/api/attachments/2139;True;True;True;True;False;None;None;False;https://oereblex.ag.ch/api/attachments/2139;True;;;
AG;4169;Kaisten;;https://oereblex.ag.ch/api/attachments/2819;True;False;True;False;False;None;None;False;https://oereblex.ag.ch/api/attachments/10399;False;;;
AG;4170;Laufenburg;;https://oereblex.ag.ch/api/attachments/2954;True;True;True;True;False;None;None;False;https://oereblex.ag.ch/api/attachments/2954;True;;;
AG;4172;Münchwilen (AG);;https://oereblex.ag.ch/api/attachments/3377;True;True;True;True;False;None;None;False;https://oereblex.ag.ch/api/attachments/3377;True;;;
AG;4173;Oberhof;;https://oereblex.ag.ch/api/attachments/3378;True;True;True;True;False;None;None;False;https://oereblex.ag.ch/api/attachments/3378;True;;;
AG;4175;Oeschgen;;https://oereblex.ag.ch/api/attachments/8255;True;True;True;True;False;None;None;False;https://oereblex.ag.ch/api/attachments/8255;True;;;
AG;4176;Schwaderloch;;https://oereblex.ag.ch/api/attachments/3987;True;True;True;True;False;None;None;False;https://oereblex.ag.ch/api/attachments/3987;True;;;
AG;4177;Sisseln;;https://oereblex.ag.ch/api/attachments/4746;True;True;True;True;False;None;None;False;https://oereblex.ag.ch/api/attachments/4746;True;;;
AG;4181;Wittnau;;https://oereblex.ag.ch/api/attachments/5656;True;True;True;True;False;None;None;False;https://oereblex.ag.ch/api/attachments/5656;True;;;
AG;4182;Wölflinswil;;https://oereblex.ag.ch/api/attachments/4981;True;True;True;True;False;None;None;False;https://oereblex.ag.ch/api/attachments/4981;True;;;
AG;4183;Zeihen;;https://oereblex.ag.ch/api/attachments/5959;True;True;True;True;False;None;None;False;https://oereblex.ag.ch/api/attachments/10076;False;;;
AG;4184;Mettauertal;;https://oereblex.ag.ch/api/attachments/7262;True;True;True;True;False;None;None;False;https://oereblex.ag.ch/api/attachments/7262;True;;;
AG;4185;Böztal;;https://oereblex.ag.ch/api/attachments/2085;True;True;True;True;False;None;None;False;https://oereblex.ag.ch/api/attachments/2085;True;;;
AG;4186;Herznach-Ueken;;https://oereblex.ag.ch/api/attachments/2361;True;True;True;True;False;None;None;False;https://oereblex.ag.ch/api/attachments/2361;True;;;
AG;4191;Ammerswil;;https://oereblex.ag.ch/api/attachments/5010;True;True;True;True;False;None;None;False;https://oereblex.ag.ch/api/attachments/5010;True;;;
AG;4192;Boniswil;;https://oereblex.ag.ch/api/attachments/833;True;True;True;True;False;None;None;False;https://oereblex.ag.ch/api/attachments/833;True;;;
AG;4193;Brunegg;;https://oereblex.ag.ch/api/attachments/9742;True;True;True;True;False;None;None;False;https://oereblex.ag.ch/api/attachments/9742;True;;;
AG;4194;Dintikon;;https://oereblex.ag.ch/api/attachments/8733;True;True;True;True;False;None;None;False;https://oereblex.ag.ch/api/attachments/8733;True;;;
AG;4195;Egliswil;;https://oereblex.ag.ch/api/attachments/1289;True;True;True;True;False;None;None;False;https://oereblex.ag.ch/api/attachments/1289;True;;;
AG;4196;Fahrwangen;;https://oereblex.ag.ch/api/attachments/9296;True;True;True;True;False;None;None;False;https://oereblex.ag.ch/api/attachments/9296;True;;;
AG;4197;Hallwil;;https://oereblex.ag.ch/api/attachments/6904;True;True;True;True;False;None;None;False;https://oereblex.ag.ch/api/attachments/10434;False;;;
AG;4198;Hendschiken;;https://oereblex.ag.ch/api/attachments/2132;True;True;True;True;False;None;None;False;https://oereblex.ag.ch/api/attachments/2132;True;;;
AG;4199;Holderbank (AG);;https://oereblex.ag.ch/api/attachments/3697;True;True;True;True;False;None;None;False;https://oereblex.ag.ch/api/attachments/3697;True;;;
AG;4200;Hunzenschwil;;https://oereblex.ag.ch/api/attachments/2272;True;True;True;True;False;None;None;False;https://oereblex.ag.ch/api/attachments/2272;True;;;
AG;4201;Lenzburg;;https://oereblex.ag.ch/api/attachments/2664;True;True;True;True;False;None;None;False;https://oereblex.ag.ch/api/attachments/2664;True;;;
AG;4202;Meisterschwanden;;https://oereblex.ag.ch/api/attachments/8727;True;True;True;True;False;None;None;False;https://oereblex.ag.ch/api/attachments/8727;True;;;
AG;4203;Möriken-Wildegg;;https://oereblex.ag.ch/api/attachments/3035;True;True;True;True;False;None;None;False;https://oereblex.ag.ch/api/attachments/3035;True;;;
AG;4204;Niederlenz;;https://oereblex.ag.ch/api/attachments/3466;True;True;True;True;False;None;None;False;https://oereblex.ag.ch/api/attachments/3466;True;;;
AG;4205;Othmarsingen;;https://oereblex.ag.ch/api/attachments/5205;True;True;True;True;False;None;None;False;https://oereblex.ag.ch/api/attachments/5205;True;;;
AG;4206;Rupperswil;;https://oereblex.ag.ch/api/attachments/8439;True;True;True;True;False;None;None;False;https://oereblex.ag.ch/api/attachments/8439;True;;;
AG;4207;Schafisheim;;https://oereblex.ag.ch/api/attachments/9303;True;True;True;True;False;None;None;False;https://oereblex.ag.ch/api/attachments/9303;True;;;
AG;4208;Seengen;;https://oereblex.ag.ch/api/attachments/4755;True;True;True;True;False;None;None;False;https://oereblex.ag.ch/api/attachments/4755;True;;;
AG;4209;Seon;;https://oereblex.ag.ch/api/attachments/7265;True;True;True;True;False;None;None;False;https://oereblex.ag.ch/api/attachments/7265;True;;;
AG;4210;Staufen;;https://oereblex.ag.ch/api/attachments/4756;True;False;True;False;False;None;None;False;https://oereblex.ag.ch/api/attachments/10658;False;;;
AG;4221;Abtwil;;https://oereblex.ag.ch/api/attachments/7331;True;True;True;True;False;None;None;False;https://oereblex.ag.ch/api/attachments/7331;True;;;
AG;4222;Aristau;;https://oereblex.ag.ch/api/attachments/1290;True;True;True;True;False;None;None;False;https://oereblex.ag.ch/api/attachments/1290;True;;;
AG;4223;Auw;;https://oereblex.ag.ch/api/attachments/3467;True;True;True;True;False;None;None;False;https://oereblex.ag.ch/api/attachments/3467;True;;;
AG;4224;Beinwil (Freiamt);;https://oereblex.ag.ch/api/attachments/2138;True;True;True;True;False;None;None;False;https://oereblex.ag.ch/api/attachments/10425;False;;;
AG;4226;Besenbüren;;https://oereblex.ag.ch/api/attachments/5681;True;True;True;True;False;None;None;False;https://oereblex.ag.ch/api/attachments/5681;True;;;
AG;4227;Bettwil;;https://oereblex.ag.ch/api/attachments/7750;True;True;True;True;False;None;None;False;https://oereblex.ag.ch/api/attachments/7750;True;;;
AG;4228;Boswil;;https://oereblex.ag.ch/api/attachments/8364;True;True;True;True;False;None;None;False;https://oereblex.ag.ch/api/attachments/10219;False;;;
AG;4229;Bünzen;;https://oereblex.ag.ch/api/attachments/2289;True;True;True;True;False;None;None;False;https://oereblex.ag.ch/api/attachments/2289;True;;;
AG;4230;Buttwil;;https://oereblex.ag.ch/api/attachments/2832;True;True;True;True;False;None;None;False;https://oereblex.ag.ch/api/attachments/2832;True;;;
AG;4231;Dietwil;;https://oereblex.ag.ch/api/attachments/5364;True;True;True;True;False;None;None;False;https://oereblex.ag.ch/api/attachments/5364;True;;;
AG;4232;Geltwil;;https://oereblex.ag.ch/api/attachments/3392;True;True;True;True;False;None;None;False;https://oereblex.ag.ch/api/attachments/3392;True;;;
AG;4233;Kallern;;https://oereblex.ag.ch/api/attachments/3839;True;True;True;True;False;None;None;False;https://oereblex.ag.ch/api/attachments/10220;False;;;
AG;4234;Merenschwand;;https://oereblex.ag.ch/api/attachments/5973;True;True;True;True;False;None;None;False;https://oereblex.ag.ch/api/attachments/10075;False;;;
AG;4235;Mühlau;;https://oereblex.ag.ch/api/attachments/6610;True;True;True;True;False;None;None;False;https://oereblex.ag.ch/api/attachments/6610;True;;;
AG;4236;Muri (AG);;https://oereblex.ag.ch/api/attachments/6611;True;True;True;True;False;None;None;False;https://oereblex.ag.ch/api/attachments/6611;True;;;
AG;4237;Oberrüti;;https://oereblex.ag.ch/api/attachments/4784;True;True;True;True;False;None;None;False;https://oereblex.ag.ch/api/attachments/4784;True;;;
AG;4238;Rottenschwil;;https://oereblex.ag.ch/api/attachments/4765;True;True;True;True;False;None;None;False;https://oereblex.ag.ch/api/attachments/4765;True;;;
AG;4239;Sins;;https://oereblex.ag.ch/api/attachments/7341;True;True;True;True;False;None;None;False;https://oereblex.ag.ch/api/attachments/7341;True;;;
AG;4240;Waltenschwil;;https://oereblex.ag.ch/api/attachments/5011;True;True;True;True;False;None;None;False;https://oereblex.ag.ch/api/attachments/5011;True;;;
AG;4251;Hellikon;;https://oereblex.ag.ch/api/attachments/2172;True;True;True;True;False;None;None;False;https://oereblex.ag.ch/api/attachments/2172;True;;;
AG;4252;Kaiseraugst;;https://oereblex.ag.ch/api/attachments/7905;True;True;True;True;False;None;None;False;https://oereblex.ag.ch/api/attachments/7905;True;;;
AG;4253;Magden;;https://oereblex.ag.ch/api/attachments/2618;True;True;True;True;False;None;None;False;https://oereblex.ag.ch/api/attachments/2618;True;;;
AG;4254;Möhlin;;https://oereblex.ag.ch/api/attachments/1259;True;False;True;False;False;None;None;False;https://oereblex.ag.ch/api/attachments/10145;False;;;
AG;4255;Mumpf;;https://oereblex.ag.ch/api/attachments/2122;True;False;True;False;False;None;None;False;https://oereblex.ag.ch/api/attachments/10470;False;;;
AG;4256;Obermumpf;;https://oereblex.ag.ch/api/attachments/2833;True;True;True;True;False;None;None;False;https://oereblex.ag.ch/api/attachments/2833;True;;;
AG;4257;Olsberg;;https://oereblex.ag.ch/api/attachments/2522;True;True;True;True;False;None;None;False;https://oereblex.ag.ch/api/attachments/2522;True;;;
AG;4258;Rheinfelden;;https://oereblex.ag.ch/api/attachments/3003;True;False;True;False;False;None;None;False;https://oereblex.ag.ch/api/attachments/10747;False;;;
AG;4259;Schupfart;;https://oereblex.ag.ch/api/attachments/3417;True;True;True;True;False;None;None;False;https://oereblex.ag.ch/api/attachments/3417;True;;;
AG;4260;Stein (AG);;https://oereblex.ag.ch/api/attachments/9309;True;True;True;True;False;None;None;False;https://oereblex.ag.ch/api/attachments/9309;True;;;
AG;4261;Wallbach;;https://oereblex.ag.ch/api/attachments/4281;True;True;True;True;False;None;None;False;https://oereblex.ag.ch/api/attachments/4281;True;;;
AG;4262;Wegenstetten;;https://oereblex.ag.ch/api/attachments/5370;True;True;True;True;False;None;None;False;https://oereblex.ag.ch/api/attachments/5370;True;;;
AG;4263;Zeiningen;;https://oereblex.ag.ch/api/attachments/7248;True;True;True;True;False;None;None;False;https://oereblex.ag.ch/api/attachments/7248;True;;;
AG;4264;Zuzgen;;https://oereblex.ag.ch/api/attachments/7251;True;False;True;False;False;None;None;False;https://oereblex.ag.ch/api/attachments/10137;False;;;
AG;4271;Aarburg;;https://oereblex.ag.ch/api/attachments/387;True;True;True;True;False;None;None;False;https://oereblex.ag.ch/api/attachments/387;True;;;
AG;4273;Bottenwil;;https://oereblex.ag.ch/api/attachments/8458;True;True;True;True;False;None;None;False;https://oereblex.ag.ch/api/attachments/8458;True;;;
AG;4274;Brittnau;;https://oereblex.ag.ch/api/attachments/1304;True;True;True;True;False;None;None;False;https://oereblex.ag.ch/api/attachments/1304;True;;;
AG;4275;Kirchleerau;;https://oereblex.ag.ch/api/attachments/5702;True;True;True;True;False;None;None;False;https://oereblex.ag.ch/api/attachments/5702;True;;;
AG;4276;Kölliken;;https://oereblex.ag.ch/api/attachments/3853;True;True;True;True;False;None;None;False;https://oereblex.ag.ch/api/attachments/3853;True;;;
AG;4277;Moosleerau;;https://oereblex.ag.ch/api/attachments/6250;True;True;True;True;False;None;None;False;https://oereblex.ag.ch/api/attachments/10396;False;;;
AG;4279;Murgenthal;;https://oereblex.ag.ch/api/attachments/1738;True;True;True;True;False;None;None;False;https://oereblex.ag.ch/api/attachments/1738;True;;;
AG;4280;Oftringen;;https://oereblex.ag.ch/api/attachments/6073;True;True;True;True;False;None;None;False;https://oereblex.ag.ch/api/attachments/10477;False;;;
AG;4281;Reitnau;;https://oereblex.ag.ch/api/attachments/8368;True;True;True;True;False;None;None;False;https://oereblex.ag.ch/api/attachments/8368;True;;;
AG;4282;Rothrist;;https://oereblex.ag.ch/api/attachments/2637;True;True;True;True;False;None;None;False;https://oereblex.ag.ch/api/attachments/10490;False;;;
AG;4283;Safenwil;;https://oereblex.ag.ch/api/attachments/5373;True;True;True;True;False;None;None;False;https://oereblex.ag.ch/api/attachments/5373;True;;;
AG;4284;Staffelbach;;https://oereblex.ag.ch/api/attachments/3016;True;True;True;True;False;None;None;False;https://oereblex.ag.ch/api/attachments/3016;True;;;
AG;4285;Strengelbach;;https://oereblex.ag.ch/api/attachments/4718;True;True;True;True;False;None;None;False;https://oereblex.ag.ch/api/attachments/4718;True;;;
AG;4286;Uerkheim;;https://oereblex.ag.ch/api/attachments/6936;True;True;True;True;False;None;None;False;https://oereblex.ag.ch/api/attachments/6936;True;;;
AG;4287;Vordemwald;;https://oereblex.ag.ch/api/attachments/7267;True;True;True;True;False;None;None;False;https://oereblex.ag.ch/api/attachments/7267;True;;;
AG;4288;Wiliberg;;https://oereblex.ag.ch/api/attachments/4282;True;True;True;True;False;None;None;False;https://oereblex.ag.ch/api/attachments/4282;True;;;
AG;4289;Zofingen;;https://oereblex.ag.ch/api/attachments/8260;True;True;True;True;False;None;None;False;https://oereblex.ag.ch/api/attachments/8260;True;;;
AG;4303;Böttstein;;https://oereblex.ag.ch/api/attachments/7914;True;True;True;True;False;None;None;False;https://oereblex.ag.ch/api/attachments/7914;True;;;
AG;4304;Döttingen;;https://oereblex.ag.ch/api/attachments/2178;True;True;True;True;False;None;None;False;https://oereblex.ag.ch/api/attachments/10786;False;;;
AG;4305;Endingen;;https://oereblex.ag.ch/api/attachments/8841;True;True;True;True;False;None;None;False;https://oereblex.ag.ch/api/attachments/8841;True;;;
AG;4306;Fisibach;;https://oereblex.ag.ch/api/attachments/8377;True;True;True;True;False;None;None;False;https://oereblex.ag.ch/api/attachments/8377;True;;;
AG;4307;Full-Reuenthal;;https://oereblex.ag.ch/api/attachments/9395;True;True;True;True;False;None;None;False;https://oereblex.ag.ch/api/attachments/9395;True;;;
AG;4309;Klingnau;;https://oereblex.ag.ch/api/attachments/7521;True;True;True;True;False;None;None;False;https://oereblex.ag.ch/api/attachments/7521;True;;;
AG;4310;Koblenz;;https://oereblex.ag.ch/api/attachments/3439;True;True;True;True;False;None;None;False;https://oereblex.ag.ch/api/attachments/3439;True;;;
AG;4311;Leibstadt;;https://oereblex.ag.ch/api/attachments/7829;True;True;True;True;False;None;None;False;https://oereblex.ag.ch/api/attachments/7829;True;;;
AG;4312;Lengnau (AG);;https://oereblex.ag.ch/api/attachments/3881;True;True;True;True;False;None;None;False;https://oereblex.ag.ch/api/attachments/3881;True;;;
AG;4313;Leuggern;;https://oereblex.ag.ch/api/attachments/4288;True;True;True;True;False;None;None;False;https://oereblex.ag.ch/api/attachments/4288;True;;;
AG;4314;Mellikon;;https://oereblex.ag.ch/api/attachments/4717;True;False;True;False;False;None;None;False;https://oereblex.ag.ch/api/attachments/10127;False;;;
AG;4318;Schneisingen;;https://oereblex.ag.ch/api/attachments/5042;True;True;True;True;False;None;None;False;https://oereblex.ag.ch/api/attachments/5042;True;;;
AG;4319;Siglistorf;;https://oereblex.ag.ch/api/attachments/5714;True;True;True;True;False;None;None;False;https://oereblex.ag.ch/api/attachments/10710;False;;;
